"cut","carat","color","price"
"Premium",0.9,"E",3599
"Premium",1.05,"G",3599
"Ideal",1.02,"F",3599
"Ideal",0.9,"E",3599
"Very Good",1.02,"J",3599
"Premium",1.5,"H",3599
"Good",0.9,"H",3601
"Ideal",0.81,"E",3601
"Very Good",0.78,"E",3601
"Very Good",1.02,"J",3601
"Very Good",0.9,"F",3601
"Ideal",0.72,"E",3601
"Ideal",0.78,"E",3601
"Ideal",0.72,"E",3601
"Ideal",0.72,"E",3601
"Ideal",0.72,"E",3601
"Premium",0.72,"D",3601
"Premium",1.09,"G",3601
"Ideal",0.7,"F",3602
"Premium",0.83,"G",3602
"Ideal",1.13,"H",3603
"Very Good",1.04,"I",3603
"Premium",1.04,"J",3603
"Very Good",0.8,"F",3603
"Very Good",0.83,"F",3603
"Premium",1.1,"I",3604
"Premium",0.71,"F",3604
"Premium",1.01,"D",3604
"Good",0.9,"D",3604
"Premium",1.1,"I",3604
"Good",0.9,"F",3604
"Very Good",0.9,"I",3605
"Very Good",1.01,"D",3605
"Very Good",0.9,"F",3605
"Ideal",0.79,"E",3605
"Ideal",0.79,"D",3605
"Ideal",1.16,"I",3605
"Premium",1.11,"H",3605
"Very Good",0.73,"G",3606
"Ideal",1.15,"H",3606
"Very Good",0.73,"E",3607
"Premium",1.13,"F",3607
"Good",1.03,"D",3607
"Ideal",1.13,"F",3607
"Premium",0.91,"F",3609
"Ideal",1.06,"F",3609
"Premium",0.9,"E",3609
"Very Good",0.31,"D",571
"Very Good",0.31,"D",571
"Ideal",0.31,"D",571
"Very Good",0.31,"D",571
"Ideal",0.31,"I",571
"Premium",0.31,"D",571
"Good",0.31,"D",571
"Very Good",0.31,"D",571
"Ideal",0.31,"D",571
"Ideal",0.31,"D",571
"Very Good",0.31,"D",571
"Very Good",0.31,"I",571
"Ideal",0.31,"D",571
"Premium",0.31,"D",571
"Good",0.31,"D",571
"Very Good",0.31,"D",571
"Good",0.31,"D",571
"Ideal",0.31,"D",571
"Ideal",0.31,"D",571
"Very Good",0.31,"D",571
"Ideal",0.31,"D",571
"Ideal",0.31,"D",571
"Ideal",0.31,"D",571
"Premium",0.31,"I",571
"Ideal",0.31,"D",571
"Good",0.31,"I",571
"Good",0.31,"D",571
"Ideal",0.31,"D",571
"Ideal",0.31,"I",571
"Ideal",0.31,"D",571
"Good",0.91,"G",3610
"Very Good",0.72,"H",3610
"Very Good",1.01,"I",3610
"Ideal",0.92,"I",3610
"Ideal",0.75,"F",3610
"Good",0.96,"H",3611
"Ideal",0.7,"H",3611
"Good",1.01,"E",3611
"Premium",1.04,"H",3611
"Very Good",0.71,"F",3612
"Ideal",0.7,"E",3612
"Premium",1,"E",3612
"Very Good",0.92,"D",3613
"Ideal",0.78,"G",3613
"Fair",0.9,"F",3613
"Ideal",1.15,"G",3613
"Very Good",0.72,"G",3614
"Good",1,"J",3614
"Ideal",1.09,"G",3614
"Very Good",0.91,"G",3615
"Very Good",0.9,"G",3615
"Very Good",0.9,"G",3615
"Fair",1.05,"F",3615
"Ideal",0.73,"D",3615
"Good",0.9,"G",3615
"Good",0.9,"G",3615
"Ideal",1.09,"J",3615
"Ideal",1.05,"J",3616
"Very Good",0.74,"E",3616
"Good",0.73,"F",3616
"Good",1,"J",3616
"Premium",0.9,"J",3617
"Fair",1.03,"H",3617
"Premium",0.91,"F",3618
"Premium",0.92,"H",3618
"Very Good",0.92,"G",3618
"Very Good",0.91,"I",3618
"Ideal",0.7,"D",3618
"Ideal",0.7,"D",3618
"Premium",0.71,"D",3618
"Premium",0.91,"F",3618
"Ideal",0.9,"F",3619
"Premium",0.9,"F",3619
"Very Good",0.72,"D",3619
"Ideal",0.88,"F",3619
"Very Good",1.01,"J",3620
"Good",1.01,"I",3620
"Good",1.01,"G",3620
"Premium",0.73,"D",3620
"Premium",0.91,"I",3620
"Premium",1.01,"H",3620
"Premium",0.93,"F",3620
"Ideal",0.73,"E",3620
"Very Good",0.82,"F",3621
"Good",0.9,"F",3621
"Very Good",0.7,"D",3622
"Very Good",0.7,"D",3622
"Very Good",0.7,"F",3622
"Ideal",0.72,"D",3622
"Ideal",0.72,"D",3622
"Ideal",0.8,"E",3622
"Ideal",0.82,"E",3622
"Fair",0.98,"F",3622
"Very Good",0.7,"E",3622
"Ideal",1.1,"F",3623
"Premium",0.92,"H",3624
"Very Good",0.94,"H",3624
"Very Good",0.9,"F",3624
"Ideal",0.81,"F",3624
"Ideal",0.81,"F",3624
"Ideal",0.75,"D",3625
"Very Good",0.92,"F",3625
"Ideal",0.61,"D",3625
"Premium",0.9,"E",3625
"Premium",0.83,"E",3625
"Ideal",0.83,"E",3625
"Good",0.9,"E",3625
"Very Good",0.71,"F",3626
"Good",1.01,"G",3626
"Good",1.01,"G",3626
"Good",0.9,"H",3627
"Premium",0.79,"E",3628
"Ideal",1,"I",3629
"Ideal",1,"I",3629
"Ideal",0.9,"I",3629
"Ideal",0.72,"D",3629
"Fair",0.9,"G",3629
"Ideal",0.9,"H",3629
"Premium",0.9,"H",3629
"Premium",0.9,"H",3629
"Premium",0.9,"H",3629
"Ideal",1.08,"H",3629
"Premium",0.9,"F",3629
"Very Good",0.9,"F",3630
"Ideal",0.8,"E",3630
"Fair",1,"G",3631
"Very Good",0.91,"E",3632
"Very Good",0.9,"D",3632
"Good",0.91,"E",3632
"Ideal",0.74,"E",3633
"Good",1.02,"F",3633
"Fair",1.06,"G",3633
"Fair",1.02,"F",3633
"Good",1.02,"F",3633
"Very Good",0.94,"D",3634
"Premium",1,"D",3634
"Fair",1,"D",3634
"Good",1,"D",3634
"Fair",1,"G",3634
"Premium",1,"G",3634
"Premium",1,"G",3634
"Premium",1.03,"J",3634
"Good",1,"D",3634
"Ideal",1.03,"F",3634
"Ideal",1.03,"H",3634
"Ideal",0.91,"H",3635
"Ideal",0.74,"G",3635
"Ideal",0.74,"G",3635
"Ideal",1.12,"J",3638
"Very Good",0.91,"E",3638
"Good",1.02,"J",3639
"Premium",0.91,"E",3639
"Premium",0.91,"E",3639
"Good",1.14,"I",3639
"Premium",1,"F",3640
"Very Good",0.76,"F",3640
"Very Good",1.03,"J",3640
"Fair",1,"H",3640
"Premium",1,"H",3640
"Good",1,"H",3640
"Premium",1,"H",3640
"Good",1,"I",3640
"Good",1,"H",3640
"Very Good",1,"I",3640
"Premium",1,"J",3640
"Premium",1,"G",3640
"Good",1,"H",3640
"Very Good",0.82,"E",3641
"Ideal",0.85,"F",3641
"Premium",0.71,"G",3642
"Ideal",0.91,"F",3642
"Very Good",0.9,"J",3643
"Very Good",0.9,"D",3643
"Very Good",0.77,"D",3643
"Very Good",0.81,"E",3643
"Very Good",0.9,"H",3643
"Premium",1.16,"D",3644
"Good",0.9,"I",3644
"Ideal",0.9,"H",3644
"Very Good",0.9,"I",3644
"Very Good",0.93,"G",3644
"Ideal",0.7,"F",3644
"Premium",0.91,"E",3644
"Premium",0.91,"F",3644
"Premium",0.77,"D",3644
"Good",1.16,"G",3644
"Good",1,"G",3646
"Premium",0.93,"H",3646
"Ideal",0.77,"F",3647
"Ideal",0.8,"E",3648
"Ideal",0.76,"H",3648
"Ideal",0.76,"F",3648
"Ideal",0.76,"G",3648
"Premium",0.92,"G",3648
"Ideal",0.76,"E",3649
"Good",0.92,"E",3649
"Very Good",0.9,"G",3649
"Very Good",0.9,"G",3649
"Ideal",0.73,"E",3649
"Premium",0.92,"G",3650
"Very Good",0.93,"J",3651
"Premium",1.02,"J",3651
"Good",1,"G",3651
"Ideal",0.82,"G",3652
"Premium",0.95,"H",3652
"Very Good",0.8,"F",3653
"Very Good",0.91,"F",3653
"Ideal",0.8,"F",3653
"Very Good",0.76,"G",3655
"Good",1.01,"J",3655
"Ideal",0.77,"F",3655
"Premium",1.11,"D",3655
"Very Good",1.07,"G",3655
"Premium",1.02,"G",3656
"Very Good",0.9,"I",3656
"Ideal",0.7,"H",3656
"Ideal",0.7,"H",3656
"Ideal",0.9,"J",3656
"Good",1.02,"H",3656
"Ideal",1.02,"I",3656
"Premium",1.01,"J",3658
"Fair",0.96,"H",3658
"Very Good",0.91,"F",3659
"Good",0.9,"F",3659
"Ideal",0.73,"E",3660
"Good",0.9,"E",3660
"Good",0.91,"D",3660
"Premium",1.09,"I",3662
"Premium",0.9,"E",3662
"Very Good",0.9,"E",3662
"Premium",0.9,"E",3662
"Premium",0.9,"E",3662
"Very Good",0.9,"E",3662
"Ideal",0.9,"E",3662
"Ideal",0.7,"F",3662
"Very Good",1.22,"H",3663
"Good",0.89,"F",3663
"Premium",0.9,"I",3663
"Very Good",0.91,"I",3664
"Very Good",0.87,"D",3664
"Ideal",0.91,"G",3664
"Premium",1.01,"I",3665
"Ideal",0.91,"E",3665
"Premium",1.01,"H",3665
"Ideal",1.19,"H",3665
"Very Good",1.27,"I",3665
"Premium",0.91,"E",3665
"Good",1.01,"J",3665
"Very Good",0.91,"J",3666
"Good",0.9,"I",3666
"Ideal",0.73,"G",3667
"Very Good",0.7,"D",3668
"Very Good",0.78,"D",3668
"Premium",1.03,"F",3668
"Ideal",0.74,"D",3668
"Very Good",1.03,"F",3668
"Very Good",0.73,"F",3669
"Premium",0.95,"J",3669
"Very Good",0.85,"D",3669
"Ideal",0.73,"G",3669
"Good",0.9,"G",3669
"Good",0.9,"G",3669
"Premium",1.04,"J",3669
"Premium",0.91,"H",3669
"Good",0.9,"G",3669
"Premium",0.91,"I",3669
"Very Good",0.9,"G",3669
"Good",0.9,"I",3669
"Good",0.9,"G",3669
"Good",0.9,"H",3669
"Good",0.9,"G",3669
"Very Good",0.9,"G",3669
"Premium",0.9,"G",3669
"Premium",1.12,"I",3669
"Fair",1,"F",3669
"Ideal",1.04,"H",3669
"Ideal",0.91,"I",3669
"Premium",0.9,"G",3669
"Fair",1.12,"I",3669
"Premium",1.17,"H",3669
"Ideal",1.13,"H",3669
"Premium",0.91,"H",3669
"Ideal",1.04,"I",3669
"Premium",0.9,"G",3669
"Very Good",0.71,"D",3670
"Ideal",0.85,"G",3670
"Ideal",1.13,"H",3670
"Premium",1.01,"H",3671
"Fair",1.01,"G",3671
"Good",1.01,"D",3671
"Ideal",0.76,"G",3671
"Ideal",0.78,"E",3671
"Very Good",1.01,"D",3671
"Premium",0.95,"G",3671
"Very Good",0.78,"D",3672
"Good",1,"F",3672
"Premium",1.06,"J",3672
"Premium",1.05,"F",3672
"Ideal",0.7,"G",3672
"Very Good",0.8,"G",3673
"Ideal",0.73,"D",3673
"Premium",0.82,"G",3674
"Ideal",0.71,"D",3674
"Ideal",0.71,"D",3674
"Fair",0.96,"E",3674
"Premium",1.01,"E",3674
"Ideal",1,"F",3674
"Premium",0.81,"E",3674
"Very Good",1.01,"E",3674
"Premium",0.92,"H",3675
"Premium",1.03,"D",3675
"Ideal",0.79,"H",3675
"Premium",0.63,"E",3675
"Good",1,"G",3676
"Premium",1.01,"H",3676
"Fair",1.01,"H",3676
"Premium",1.01,"H",3676
"Very Good",1.01,"I",3676
"Good",1.01,"I",3676
"Ideal",0.9,"J",3677
"Ideal",0.9,"I",3677
"Ideal",1.13,"H",3678
"Ideal",1.1,"F",3678
"Very Good",1.1,"F",3678
"Very Good",0.9,"F",3679
"Ideal",0.75,"D",3679
"Very Good",0.92,"E",3679
"Good",1,"J",3679
"Ideal",0.9,"F",3679
"Premium",0.9,"H",3679
"Very Good",0.31,"I",571
"Premium",0.31,"D",571
"Good",0.31,"D",571
"Ideal",0.31,"D",571
"Very Good",0.28,"E",572
"Very Good",0.28,"E",572
"Very Good",0.28,"F",572
"Ideal",0.38,"J",572
"Ideal",0.24,"F",572
"Ideal",0.24,"F",572
"Ideal",0.37,"F",572
"Ideal",0.3,"H",572
"Premium",0.33,"I",572
"Ideal",0.33,"I",572
"Ideal",0.33,"I",572
"Premium",0.33,"I",572
"Premium",0.33,"I",572
"Very Good",0.33,"I",572
"Good",0.33,"I",572
"Very Good",0.42,"G",573
"Ideal",0.34,"G",573
"Ideal",0.3,"F",573
"Ideal",0.3,"F",573
"Ideal",0.3,"F",573
"Ideal",0.3,"F",573
"Ideal",0.3,"F",573
"Ideal",0.3,"F",573
"Ideal",0.3,"F",573
"Ideal",0.3,"F",573
"Ideal",0.3,"F",573
"Premium",0.92,"E",3679
"Ideal",0.76,"F",3680
"Very Good",0.9,"G",3681
"Very Good",1.01,"G",3682
"Premium",0.91,"F",3682
"Ideal",0.8,"D",3682
"Ideal",0.7,"F",3683
"Premium",0.92,"F",3684
"Very Good",0.93,"I",3685
"Ideal",0.84,"D",3685
"Premium",1,"J",3685
"Premium",1,"J",3685
"Premium",1.02,"F",3686
"Ideal",1.21,"I",3686
"Very Good",0.91,"F",3688
"Ideal",1.12,"I",3688
"Fair",0.96,"F",3688
"Premium",0.9,"D",3689
"Very Good",0.9,"E",3689
"Very Good",0.81,"F",3689
"Good",0.9,"D",3689
"Fair",0.9,"D",3689
"Fair",0.9,"D",3689
"Good",0.9,"D",3689
"Good",0.9,"D",3689
"Premium",0.72,"F",3689
"Premium",0.93,"G",3689
"Good",0.71,"D",3690
"Ideal",0.72,"E",3690
"Good",1,"J",3690
"Premium",0.96,"H",3690
"Ideal",1.1,"F",3690
"Very Good",0.94,"D",3691
"Very Good",0.71,"F",3692
"Very Good",0.77,"F",3692
"Ideal",1.03,"G",3692
"Premium",1.11,"I",3692
"Very Good",1.03,"F",3692
"Ideal",1.03,"H",3692
"Fair",1.23,"E",3692
"Ideal",0.97,"H",3694
"Ideal",0.74,"F",3694
"Premium",1.21,"J",3694
"Ideal",1,"F",3696
"Good",1.1,"H",3696
"Good",1,"E",3696
"Very Good",1.2,"H",3696
"Good",0.9,"F",3696
"Fair",1,"E",3696
"Premium",1,"G",3696
"Good",1,"E",3696
"Premium",1.1,"G",3696
"Premium",1.1,"I",3696
"Premium",1.1,"J",3696
"Good",1.5,"I",3696
"Fair",1.2,"H",3696
"Ideal",0.75,"D",3696
"Ideal",0.77,"E",3697
"Very Good",0.9,"E",3697
"Ideal",0.92,"G",3697
"Fair",0.9,"H",3697
"Premium",0.82,"E",3697
"Premium",1.31,"J",3697
"Good",1.01,"J",3699
"Very Good",0.9,"F",3699
"Very Good",0.9,"F",3699
"Good",0.9,"F",3699
"Fair",1,"G",3700
"Very Good",1.12,"G",3700
"Premium",1.08,"G",3701
"Premium",1.02,"H",3701
"Good",0.9,"H",3701
"Premium",0.9,"E",3701
"Ideal",0.71,"F",3701
"Ideal",0.71,"F",3701
"Good",0.71,"F",3701
"Ideal",0.77,"F",3702
"Premium",0.91,"E",3703
"Very Good",0.91,"E",3703
"Very Good",0.91,"I",3703
"Premium",0.9,"F",3704
"Ideal",0.9,"F",3704
"Premium",0.9,"F",3704
"Premium",0.9,"F",3704
"Premium",0.9,"F",3704
"Premium",0.9,"F",3704
"Premium",0.9,"F",3704
"Premium",0.9,"F",3704
"Premium",0.9,"F",3704
"Very Good",0.73,"F",3705
"Very Good",0.85,"F",3705
"Ideal",0.71,"F",3705
"Very Good",0.9,"D",3706
"Very Good",0.92,"D",3707
"Ideal",0.77,"H",3707
"Ideal",0.72,"H",3708
"Very Good",0.9,"I",3709
"Very Good",0.9,"I",3709
"Very Good",0.9,"I",3709
"Very Good",0.9,"I",3709
"Very Good",1.01,"F",3709
"Premium",0.92,"H",3709
"Ideal",0.86,"D",3709
"Very Good",0.91,"H",3710
"Ideal",0.75,"F",3710
"Ideal",0.79,"I",3710
"Ideal",0.71,"F",3710
"Ideal",0.71,"F",3710
"Ideal",0.71,"F",3710
"Ideal",0.71,"F",3710
"Ideal",0.71,"F",3710
"Ideal",0.71,"F",3710
"Ideal",0.71,"F",3710
"Ideal",0.71,"F",3710
"Ideal",0.71,"F",3710
"Ideal",0.71,"F",3710
"Ideal",0.71,"F",3710
"Ideal",0.71,"F",3710
"Very Good",0.91,"G",3710
"Premium",1.16,"D",3711
"Premium",1,"I",3712
"Premium",1,"J",3712
"Ideal",0.75,"D",3712
"Premium",1.02,"I",3713
"Ideal",0.78,"E",3713
"Very Good",0.92,"G",3713
"Ideal",0.8,"F",3713
"Premium",1,"G",3713
"Premium",1.02,"I",3713
"Good",1.02,"H",3713
"Premium",1.02,"H",3713
"Very Good",1,"G",3713
"Very Good",1.02,"H",3713
"Premium",1.02,"H",3713
"Ideal",1.02,"H",3713
"Ideal",1.02,"I",3713
"Premium",0.9,"F",3714
"Ideal",0.73,"E",3714
"Very Good",0.9,"E",3715
"Very Good",0.9,"E",3715
"Ideal",0.79,"E",3715
"Ideal",0.76,"F",3716
"Ideal",0.71,"D",3716
"Good",0.97,"J",3717
"Premium",1.01,"F",3717
"Good",1.01,"I",3717
"Very Good",0.75,"E",3718
"Very Good",0.9,"G",3718
"Ideal",0.9,"G",3718
"Good",0.9,"I",3718
"Premium",0.71,"D",3718
"Ideal",1.04,"F",3718
"Very Good",0.72,"E",3719
"Very Good",0.73,"F",3720
"Very Good",0.9,"I",3720
"Very Good",0.8,"F",3720
"Very Good",0.8,"F",3720
"Premium",0.9,"I",3720
"Ideal",0.77,"D",3721
"Premium",1.01,"J",3722
"Ideal",0.9,"G",3722
"Ideal",0.72,"D",3722
"Very Good",0.96,"G",3723
"Ideal",0.91,"E",3723
"Ideal",0.91,"E",3723
"Good",0.92,"I",3723
"Premium",1.12,"F",3723
"Premium",0.95,"G",3724
"Very Good",0.7,"E",3724
"Very Good",0.7,"E",3724
"Very Good",0.9,"F",3724
"Good",0.9,"F",3724
"Very Good",0.92,"G",3724
"Premium",1.25,"F",3724
"Ideal",0.9,"I",3724
"Good",0.9,"E",3724
"Premium",0.92,"I",3725
"Very Good",0.7,"G",3725
"Ideal",0.7,"G",3725
"Fair",0.9,"H",3725
"Good",1.21,"E",3726
"Very Good",0.91,"F",3726
"Premium",1.1,"J",3726
"Ideal",0.91,"I",3726
"Good",0.9,"H",3726
"Very Good",1.08,"E",3726
"Ideal",1.13,"E",3729
"Very Good",1.03,"J",3729
"Ideal",0.97,"H",3729
"Very Good",1.11,"J",3730
"Very Good",0.9,"I",3730
"Good",0.9,"H",3730
"Fair",0.91,"D",3730
"Fair",0.91,"D",3730
"Good",0.91,"D",3730
"Premium",0.9,"I",3730
"Fair",1.11,"H",3730
"Premium",0.9,"H",3730
"Very Good",0.98,"H",3731
"Ideal",1.01,"J",3732
"Premium",1.01,"H",3732
"Ideal",0.58,"D",3732
"Ideal",0.76,"D",3732
"Ideal",0.8,"H",3732
"Ideal",1.19,"H",3732
"Premium",1.27,"I",3732
"Ideal",1.01,"F",3733
"Premium",1.01,"F",3733
"Good",1.15,"J",3733
"Good",1.01,"G",3733
"Good",0.9,"F",3733
"Premium",1.01,"H",3733
"Ideal",1.01,"I",3733
"Fair",1.01,"H",3733
"Premium",1.01,"J",3733
"Good",0.9,"G",3734
"Good",0.9,"G",3734
"Premium",0.9,"G",3734
"Good",0.9,"G",3734
"Very Good",0.91,"H",3734
"Good",0.9,"I",3734
"Good",0.9,"H",3734
"Very Good",0.9,"G",3734
"Good",0.9,"G",3734
"Good",0.9,"G",3734
"Good",0.9,"G",3734
"Very Good",0.91,"H",3734
"Very Good",0.91,"I",3734
"Good",0.9,"H",3734
"Premium",1.13,"I",3734
"Fair",1.51,"F",3734
"Fair",1.51,"F",3734
"Ideal",0.73,"D",3735
"Good",1.14,"I",3735
"Premium",1.15,"H",3735
"Ideal",0.78,"D",3736
"Ideal",0.78,"G",3736
"Good",0.9,"E",3736
"Very Good",0.8,"H",3737
"Good",1.01,"E",3737
"Ideal",0.7,"D",3737
"Very Good",0.93,"G",3738
"Ideal",1.03,"J",3738
"Ideal",0.71,"G",3739
"Ideal",1.01,"G",3739
"Very Good",1.19,"G",3739
"Good",1,"H",3740
"Ideal",0.75,"G",3740
"Fair",1,"F",3740
"Ideal",0.72,"F",3740
"Premium",1.06,"J",3740
"Premium",0.9,"D",3740
"Good",0.9,"D",3740
"Premium",0.9,"D",3740
"Good",0.9,"D",3740
"Ideal",0.7,"F",3741
"Ideal",0.58,"D",3741
"Good",0.9,"I",3741
"Good",1.08,"J",3742
"Very Good",1.05,"I",3742
"Premium",0.87,"D",3742
"Very Good",1.09,"D",3742
"Premium",0.91,"E",3743
"Ideal",0.91,"H",3743
"Good",1.03,"D",3743
"Fair",0.9,"E",3743
"Fair",1.03,"D",3743
"Good",0.92,"E",3744
"Very Good",0.78,"F",3744
"Good",0.93,"D",3744
"Very Good",1.02,"J",3745
"Ideal",1.13,"H",3745
"Premium",1.1,"F",3745
"Ideal",1.1,"F",3745
"Fair",1.52,"I",3745
"Premium",0.91,"F",3746
"Very Good",0.9,"J",3746
"Ideal",0.72,"F",3746
"Very Good",0.93,"E",3746
"Premium",1.13,"G",3746
"Premium",0.91,"F",3746
"Very Good",0.91,"F",3746
"Ideal",0.74,"D",3746
"Ideal",0.91,"F",3746
"Ideal",0.91,"F",3746
"Good",0.91,"I",3747
"Very Good",0.9,"E",3748
"Ideal",0.71,"E",3748
"Premium",0.92,"F",3749
"Very Good",1.01,"J",3749
"Premium",1.01,"I",3749
"Ideal",1.03,"F",3749
"Ideal",0.63,"F",3749
"Fair",1.03,"H",3749
"Premium",1.03,"H",3749
"Premium",1.03,"J",3749
"Premium",1.03,"H",3749
"Premium",1.03,"I",3749
"Good",0.9,"F",3750
"Premium",1.08,"I",3750
"Ideal",0.3,"F",573
"Ideal",0.33,"I",573
"Ideal",0.4,"G",573
"Ideal",0.4,"G",573
"Ideal",0.4,"G",573
"Ideal",0.4,"I",573
"Ideal",0.31,"H",573
"Premium",0.31,"H",573
"Premium",0.31,"H",573
"Premium",0.31,"H",573
"Good",0.31,"H",573
"Premium",0.31,"H",573
"Premium",0.31,"H",573
"Ideal",0.31,"H",573
"Premium",0.31,"H",573
"Very Good",0.31,"H",573
"Ideal",0.3,"D",574
"Ideal",0.31,"G",574
"Ideal",0.31,"G",574
"Premium",0.34,"G",574
"Very Good",0.34,"F",574
"Premium",0.34,"F",574
"Premium",0.34,"F",574
"Premium",0.34,"F",574
"Premium",0.3,"G",574
"Premium",0.3,"G",574
"Good",0.3,"G",574
"Premium",0.3,"G",574
"Premium",0.3,"G",574
"Premium",0.3,"G",574
"Ideal",0.77,"F",3750
"Good",0.95,"F",3750
"Fair",0.9,"F",3750
"Premium",0.93,"H",3750
"Fair",0.9,"F",3750
"Premium",1.01,"G",3750
"Fair",0.93,"H",3750
"Very Good",0.91,"E",3751
"Premium",1.25,"J",3751
"Premium",0.92,"G",3751
"Ideal",0.91,"I",3751
"Fair",0.9,"D",3751
"Very Good",0.9,"G",3752
"Very Good",0.9,"G",3752
"Ideal",0.7,"D",3752
"Good",0.9,"G",3752
"Good",1,"E",3752
"Premium",1,"E",3752
"Very Good",1.06,"J",3754
"Fair",1.02,"F",3754
"Premium",1.02,"F",3754
"Good",0.9,"D",3755
"Good",0.9,"D",3755
"Ideal",1.14,"F",3755
"Very Good",1.03,"G",3755
"Very Good",1.02,"J",3755
"Ideal",0.77,"D",3755
"Ideal",0.91,"E",3756
"Very Good",0.91,"H",3756
"Ideal",0.81,"F",3756
"Good",1.01,"J",3756
"Fair",0.86,"G",3756
"Ideal",0.73,"E",3758
"Premium",0.94,"E",3758
"Ideal",0.61,"D",3758
"Ideal",0.72,"F",3759
"Ideal",0.72,"F",3759
"Ideal",0.72,"F",3759
"Ideal",0.72,"F",3759
"Ideal",0.72,"F",3759
"Ideal",0.72,"F",3759
"Ideal",0.72,"F",3759
"Ideal",0.72,"F",3759
"Ideal",0.72,"F",3759
"Very Good",0.71,"E",3760
"Ideal",0.79,"G",3760
"Ideal",1.09,"E",3760
"Ideal",0.74,"H",3760
"Premium",1.01,"I",3761
"Very Good",0.72,"F",3762
"Very Good",0.91,"H",3762
"Ideal",1.04,"J",3762
"Very Good",0.92,"F",3763
"Very Good",0.91,"E",3763
"Very Good",0.91,"G",3763
"Ideal",0.7,"G",3763
"Ideal",0.78,"D",3763
"Ideal",0.92,"F",3763
"Ideal",0.91,"F",3763
"Good",0.91,"D",3763
"Fair",1,"E",3763
"Good",1,"E",3763
"Fair",1,"I",3763
"Premium",1,"I",3763
"Premium",1,"E",3763
"Good",1,"I",3763
"Ideal",1.2,"H",3763
"Ideal",1.12,"H",3763
"Premium",1,"I",3763
"Fair",1,"E",3763
"Very Good",1,"E",3763
"Premium",0.91,"G",3763
"Fair",1.22,"G",3763
"Very Good",1,"E",3763
"Very Good",0.9,"I",3764
"Fair",1.51,"H",3765
"Fair",1.03,"G",3765
"Very Good",0.93,"I",3766
"Ideal",0.85,"G",3766
"Premium",1.01,"I",3767
"Premium",0.76,"E",3767
"Fair",1,"D",3767
"Good",1.01,"F",3768
"Good",1.01,"F",3768
"Premium",0.96,"H",3768
"Premium",1.02,"D",3769
"Very Good",1.02,"I",3769
"Premium",1.02,"H",3769
"Good",1,"J",3769
"Good",0.9,"F",3770
"Very Good",0.9,"F",3770
"Very Good",0.9,"F",3770
"Premium",0.9,"F",3770
"Very Good",1.01,"I",3770
"Very Good",0.9,"H",3770
"Ideal",0.9,"H",3770
"Good",1.02,"H",3770
"Very Good",0.91,"H",3771
"Very Good",0.91,"E",3772
"Very Good",0.9,"H",3772
"Ideal",0.91,"E",3772
"Ideal",0.71,"G",3772
"Good",1.02,"D",3773
"Ideal",0.71,"E",3773
"Premium",1.04,"I",3774
"Premium",1.04,"I",3774
"Very Good",0.83,"I",3774
"Very Good",1.29,"F",3774
"Premium",0.9,"G",3774
"Premium",0.9,"G",3774
"Ideal",0.91,"E",3774
"Ideal",0.83,"D",3774
"Ideal",0.83,"F",3774
"Premium",0.9,"G",3774
"Premium",0.9,"G",3774
"Good",0.9,"G",3774
"Ideal",0.8,"H",3774
"Premium",0.9,"G",3774
"Ideal",0.83,"E",3775
"Good",0.9,"H",3775
"Ideal",1.07,"J",3775
"Premium",1.07,"H",3775
"Very Good",0.91,"G",3776
"Good",0.91,"G",3776
"Ideal",1.06,"I",3777
"Ideal",0.73,"G",3777
"Ideal",1.01,"F",3777
"Premium",0.71,"E",3779
"Good",0.9,"F",3780
"Good",0.9,"F",3780
"Very Good",0.9,"F",3780
"Ideal",0.73,"E",3780
"Very Good",1.04,"D",3780
"Premium",1.04,"D",3780
"Good",1,"J",3780
"Premium",1.04,"G",3780
"Premium",1,"J",3780
"Fair",1,"J",3780
"Premium",1,"I",3780
"Ideal",0.9,"G",3780
"Premium",0.9,"D",3780
"Ideal",0.72,"F",3780
"Premium",1,"J",3780
"Premium",1,"I",3780
"Premium",0.9,"F",3780
"Fair",1.04,"D",3780
"Premium",1.5,"D",3780
"Ideal",0.82,"H",3781
"Premium",0.91,"D",3781
"Good",0.91,"D",3781
"Premium",1.2,"J",3782
"Premium",1.01,"H",3782
"Premium",1.01,"I",3782
"Very Good",1.07,"J",3783
"Ideal",0.73,"G",3783
"Ideal",0.69,"F",3784
"Ideal",0.73,"H",3785
"Good",0.92,"I",3785
"Ideal",1.02,"I",3786
"Good",1.02,"I",3786
"Ideal",0.77,"G",3786
"Ideal",1.04,"H",3786
"Very Good",0.77,"D",3787
"Very Good",0.9,"G",3787
"Very Good",0.9,"F",3787
"Premium",1.16,"F",3787
"Ideal",0.85,"E",3787
"Fair",0.9,"F",3787
"Fair",1.02,"G",3787
"Good",0.92,"F",3787
"Premium",0.92,"F",3787
"Premium",0.92,"F",3787
"Ideal",0.7,"D",3788
"Ideal",1,"J",3788
"Ideal",1.23,"G",3788
"Very Good",1,"F",3789
"Very Good",1,"F",3789
"Very Good",0.9,"D",3789
"Premium",1.01,"J",3790
"Premium",1.01,"H",3790
"Premium",1,"J",3790
"Premium",1.01,"H",3790
"Very Good",1.24,"J",3791
"Ideal",0.59,"D",3791
"Very Good",1.01,"I",3792
"Very Good",1.01,"I",3792
"Good",0.9,"G",3792
